id,weight
6766,1.05
6767,1.7
6897,3.56
6964,1.91
6965,2.09
7105,2.98
7106,1.94
7107,2.23
7108,2.25
7109,1.61
7110,1.69
7111,1.96
7112,1.2
7113,1.2
7114,2.7
7115,3.29
7116,3.45
7117,1.98
7118,1.77
7119,3.39
7120,0.66
7151,4.33
7165,6.06
7166,5.06
7167,5.03
7168,5.33
7169,5.24
7170,5.35
7171,4.83
7173,6.38
7174,5.68
7175,4.7
7176,4.47
7177,5.59
7178,5.46
7179,4.47
7180,3.83
7181,3.28
7182,3.61
7183,3.57
7263,3.74
7278,2.26
7289,2.0
7450,5.11
7451,5.07
7452,4.81
7453,4.49
7459,2.71
7471,3.02
7472,2.98
7473,3.25
7474,3.38
7475,3.32
7476,3.62
7477,3.64
7478,3.66
7479,2.65
7548,3.85
7611,1.21
7621,2.03
7622,1.54
7648,2.87
7674,5.97
7693,3.47
7789,2.52
7802,2.1
7803,1.29
7804,2.99
7805,2.08
7809,1.93
7810,3.89
7811,3.6
7812,3.59
7813,3.58
7814,2.87
7817,3.02
7818,3.48
7819,2.82
7820,3.2
7821,2.85
7822,2.56
7823,2.53
7824,1.79
7825,1.64
7826,1.04
7827,0.64
7828,1.37
7829,0.87
7835,3.08
7836,2.49
7986,2.93
7987,3.99
8003,1.0
8037,4.6
8049,5.6
9437,1.4
9438,0.88
9475,6.74
9476,4.65
9477,6.74
9478,6.31
9479,6.61
9480,6.29
9481,3.27
9482,6.82
9483,3.76
9484,5.09
9485,6.27
9494,5.64
9495,5.56
9496,5.82
9497,5.31
9498,5.59
9516,1.55
9538,2.36
9541,6.83
9543,6.09
9544,3.97
9545,2.65
9547,2.0
9560,2.8
9567,4.81
9568,4.78
9569,0.86
9570,0.21
9743,4.26
9744,1.98
9817,4.77
9818,2.04
9819,5.3
9820,5.0
9830,1.33
9840,3.47
9841,0.92
9842,1.04
9843,1.41
9851,6.05
9852,6.14
9853,4.45
9864,1.64
9866,4.65
9867,4.08
9868,1.83
9869,1.35
9870,2.85
9871,3.43
10139,2.28
10178,3.0
10179,3.43
10180,1.15
10415,1.71
10416,1.15
10417,0.96
10418,0.67
10419,1.42
10431,0.39
10432,1.58
10433,5.49
10434,1.07
10435,1.06
10442,2.05
10445,0.88
10446,4.2
10447,3.97
10448,4.74
